,mtknr,geschl
10833,13468,W
10834,13469,W
10835,5952,W
10836,81,M
10837,13470,M
10838,13471,W
10839,13472,W
10840,13473,W
10841,13474,M
10842,13475,W
10843,13476,W
10844,1951,W
10845,13477,M
10846,13478,M
10847,1777,M
10848,5560,W
10849,1176,M
10850,13479,W
10851,13480,M
10852,13481,W
10853,13482,W
10854,2402,M
10855,1575,M
10856,3862,M
10857,13483,W
10858,902,M
10859,13484,M
10860,13485,W
10861,13486,M
10862,13487,W
10863,3700,W
10864,13488,M
10865,1115,M
10866,4269,W
10867,13489,M
10868,13490,W
10869,13491,W
10870,13492,M
10871,13493,M
10872,5082,M
10873,13494,W
10874,13495,M
10875,13496,W
10876,13497,M
10877,13498,M
10878,13499,M
10879,13500,W
10880,4173,M
10881,1371,M
10882,13501,M
10883,6000,M
10884,13502,M
10885,2497,W
10886,7197,W
10887,1012,M
10888,13503,M
10889,13504,W
10890,1654,M
10891,13505,W
10892,998,W
10893,13506,M
10894,5467,W
10895,13507,M
10896,13508,M
10897,6607,M
10898,2103,W
10899,13509,M
10900,13510,M
10901,13511,M
10902,13512,M
10903,4410,W
10904,6658,W
10905,13513,M
10906,957,M
10907,13514,M
10908,13515,M
10909,26,M
10910,13516,W
10911,5751,M
10912,13517,W
10913,13518,W
10914,1365,W
10915,13519,W
10916,544,W
10917,13520,W
10918,13521,W
10919,13522,W
10920,13523,W
10921,5513,M
10922,13524,W
10923,7489,M
10924,3540,M
10925,13525,M
10926,128,W
10927,13526,W
10928,13527,M
10929,13528,M
10930,3532,M
10931,13529,M
10932,13530,W
10933,13531,M
10934,4446,M
10935,221,M
10936,13532,M
10937,13533,M
10938,3804,M
10939,2110,W
10940,1351,M
10941,13534,M
10942,13535,M
10943,13536,W
10944,13537,M
10945,340,M
10946,3695,W
10947,4220,M
10948,13538,M
10949,3938,M
10950,5970,M
10951,5995,M
10952,7021,W
10953,13539,W
10954,6687,M
10955,13540,W
10956,6678,M
10957,13541,W
10958,13542,M
10959,3158,W
10960,7110,M
10961,2991,M
10962,4787,M
10963,3412,M
10964,1117,M
10965,2675,W
10966,13543,M
10967,13544,M
10968,3101,M
10969,13545,W
10970,3172,M
10971,13546,M
10972,3109,M
10973,1293,M
10974,7526,W
10975,13547,W
10976,13548,M
10977,13549,M
10978,4585,M
10979,13550,W
10980,3508,M
10981,4085,W
10982,2316,M
10983,13551,W
10984,13552,M
10985,2040,W
10986,1908,W
10987,13553,M
10988,13554,W
10989,4603,M
10990,13555,M
10991,7196,W
10992,1332,W
10993,3245,W
10994,6952,M
10995,13556,W
10996,13557,M
10997,13558,M
10998,13559,W
10999,4637,W
11000,13560,W
11001,13561,M
11002,13562,W
11003,7220,M
11004,13563,W
11005,4538,M
11006,1044,M
11007,337,M
11008,13564,M
11009,4209,W
11010,13565,M
11011,5064,M
11012,5203,M
11013,729,W
11014,13566,W
11015,3465,M
11016,5803,W
11017,4394,W
11018,558,M
11019,2165,W
11020,13567,W
11021,3891,W
11022,1880,M
11023,13568,M
11024,13569,W
11025,160,M
11026,13570,M
11027,13571,M
11028,2494,W
11029,5100,M
11030,13572,W
11031,13573,W
11032,13574,W
11033,13575,M
11034,13576,W
11035,13577,M
11036,13578,M
11037,2075,M
11038,13579,M
11039,6612,W
11040,7431,W
11041,2393,W
11042,3701,M
11043,5583,M
11044,13580,M
11045,13581,W
11046,153,W
11047,13582,M
11048,6969,M
11049,2624,W
11050,13583,W
11051,1251,M
11052,13584,W
11053,666,W
11054,13585,W
11055,13586,M
11056,13587,W
11057,13588,M
11058,4790,M
11059,3770,W
11060,13589,W
11061,3656,M
11062,13590,W
11063,13591,M
11064,13592,W
11065,13593,W
11066,13594,M
11067,13595,M
11068,13596,W
11069,5964,W
11070,13597,M
11071,13598,W
11072,13599,W
11073,13600,M
11074,13601,M
11075,4771,W
11076,13602,M
11077,13603,W
11078,13604,W
11079,13605,M
11080,13606,M
11081,13607,M
11082,2788,M
11083,13608,W
11084,13609,W
11085,690,M
11086,6944,W
11087,13610,M
11088,6533,W
11089,13611,M
11090,3947,W
11091,1964,M
11092,13612,M
11093,3643,M
11094,13613,W
11095,13614,W
11096,13615,W
11097,4773,W
11098,13616,W
11099,1779,M
11100,6394,M
11101,13617,M
11102,13618,M
11103,4747,W
11104,13619,M
11105,5338,W
11106,4082,M
11107,13620,W
11108,13621,W
11109,6624,W
11110,2872,M
11111,13622,W
11112,13623,M
11113,5978,W
11114,13624,W
11115,5286,W
11116,6848,M
11117,6925,M
11118,13625,M
11119,13626,W
11120,5735,W
11121,450,M
11122,2424,W
11123,13627,M
11124,13628,W
11125,13629,M
11126,13630,W
11127,5122,M
11128,13631,M
11129,13632,M
11130,13633,M
11131,13634,W
11132,13635,M
11133,13636,W
11134,13637,W
11135,13638,M
11136,13639,M
11137,13640,W
11138,13641,W
11139,13642,M
11140,6711,W
11141,13643,M
11142,3486,M
11143,13644,W
11144,6480,M
11145,13645,W
11146,47,M
11147,13646,W
11148,6082,M
11149,13647,M
11150,1069,W
11151,617,M
11152,1610,W
11153,13648,M
11154,648,M
11155,13649,M
11156,13650,M
11157,13651,W
11158,3810,W
11159,420,M
11160,13652,W
11161,3586,M
11162,13653,M
11163,4249,M
11164,13654,M
11165,13655,M
11166,13656,M
11167,13657,M
11168,13658,W
11169,5491,M
11170,13659,M
11171,13660,M
11172,13661,W
11173,776,M
11174,4076,W
11175,6671,M
11176,13662,M
11177,1823,M
11178,6789,W
11179,13663,M
11180,13664,W
11181,1325,M
11182,13665,W
11183,13666,W
11184,7445,M
11185,3145,M
11186,5484,W
11187,13667,W
11188,13668,M
11189,13669,M
11190,1109,W
11191,1573,W
11192,163,W
11193,4329,W
11194,2660,W
11195,1629,M
11196,1399,M
11197,13670,W
11198,13671,W
11199,13672,W
11200,979,M
11201,5394,M
11202,3088,M
11203,2679,M
11204,13673,W
11205,13674,M
11206,13675,W
11207,13676,M
11208,13677,M
11209,13678,M
11210,13679,W
11211,5458,M
11212,5721,W
11213,13680,W
11214,2639,W
11215,13681,W
11216,5517,M
11217,4713,M
11218,1394,W
11219,6093,M
11220,13682,M
11221,13683,M
11222,2726,M
11223,13684,M
11224,592,W
11225,73,M
11226,13685,W
11227,13686,M
11228,29,M
11229,2422,M
11230,13687,M
11231,4989,M
11232,13688,W
11233,1691,W
11234,1767,M
11235,13689,W
11236,7472,M
11237,13690,M
11238,13691,W
11239,13692,W
11240,1299,M
11241,4284,W
11242,13693,W
11243,13694,M
11244,13695,W
11245,13696,W
11246,13697,W
11247,4590,W
11248,6921,M
11249,4445,M
11250,13698,M
11251,5188,W
11252,1136,M
11253,618,M
11254,4227,M
11255,4228,W
11256,5528,M
11257,13699,M
11258,13700,M
11259,622,W
11260,13701,W
11261,13702,W
11262,3802,W
11263,13703,M
11264,13704,W
11265,1275,W
11266,2140,W
11267,13705,M
11268,13706,M
11269,3769,M
11270,13707,M
11271,2814,W
11272,794,M
11273,13708,M
11274,13709,M
11275,4544,M
11276,13710,W
11277,1186,M
11278,13711,M
11279,13712,M
11280,13713,W
11281,13714,M
11282,13715,M
11283,13716,M
11284,13717,W
11285,1369,M
11286,13718,M
11287,13719,M
11288,3242,M
11289,1784,M
11290,13720,M
11291,13721,M
11292,13722,M
11293,4797,M
11294,13723,M
11295,4401,W
11296,6865,M
11297,13724,M
11298,6622,M
11299,13725,W
11300,724,W
11301,13726,M
11302,13727,M
11303,1680,M
11304,1502,M
11305,13728,W
11306,6753,M
11307,13729,M
11308,13730,W
11309,13731,M
11310,1847,M
11311,13732,M
11312,13733,M
11313,6698,W
11314,13734,W
11315,4038,M
11316,13735,W
11317,6798,M
11318,13736,M
11319,1762,M
11320,13737,W
11321,13738,M
11322,13739,M
11323,6541,W
11324,13740,W
11325,13741,W
11326,13742,M
11327,13743,M
11328,13744,M
11329,7501,M
11330,13745,W
11331,6070,M
11332,804,M
11333,5424,M
11334,7,M
11335,5812,M
11336,5043,M
11337,2023,W
11338,3001,M
11339,2396,W
11340,4809,M
11341,2296,M
11342,13746,W
11343,3713,W
11344,13747,W
11345,1128,M
11346,6578,M
11347,13748,M
11348,3164,M
11349,4294,M
11350,13749,W
11351,3358,M
11352,13750,W
11353,1259,W
11354,5234,W
11355,13751,M
11356,13752,M
11357,13753,M
11358,3304,M
11359,4121,M
11360,4339,M
11361,13754,M
11362,4941,W
11363,4696,W
11364,13755,M
11365,3150,W
11366,13756,W
11367,13757,M
11368,13758,M
11369,4263,W
11370,13759,W
11371,13760,M
11372,1705,W
11373,6812,M
11374,3722,M
11375,13761,M
11376,6087,W
11377,233,M
11378,6115,W
11379,2802,W
11380,13762,M
11381,5010,M
11382,13763,W
11383,5951,M
11384,5356,M
11385,13764,M
11386,13765,W
11387,13766,M
11388,13767,M
11389,5990,W
11390,13768,M
11391,13769,M
11392,2513,M
11393,2806,W
11394,13770,M
11395,4398,W
11396,13771,M
11397,13772,W
11398,6483,W
11399,5016,M
11400,6153,M
11401,13773,M
11402,2000,M
11403,13774,W
11404,13775,M
11405,13776,M
11406,13777,M
11407,13778,W
11408,13779,W
11409,13780,M
11410,6437,W
11411,13781,M
11412,77,M
11413,13782,M
11414,5853,M
11415,13783,W
11416,13784,M
11417,13785,M
11418,13786,M
11419,5557,M
11420,7214,M
11421,2192,W
11422,3779,M
11423,1611,W
11424,28,M
11425,6758,M
11426,13787,W
11427,13788,W
11428,3861,W
11429,13789,M
11430,13790,M
11431,4427,M
11432,13791,W
11433,13792,M
11434,13793,W
11435,13794,M
11436,6486,M
11437,13795,M
11438,5128,M
11439,6455,M
11440,13796,M
11441,13797,W
11442,13798,M
11443,13799,M
11444,3659,M
11445,13800,M
11446,13801,W
11447,13802,W
11448,7366,M
11449,13803,M
11450,13804,M
11451,13805,M
11452,13806,W
11453,13807,M
11454,13808,W
11455,13809,M
11456,13810,W
11457,13811,M
11458,13812,M
11459,13813,M
11460,13814,W
11461,2368,W
11462,13815,W
11463,5248,W
11464,447,W
11465,13816,M
11466,4048,W
11467,5198,M
11468,13817,M
11469,5643,M
11470,13818,M
11471,2462,M
11472,2077,M
11473,4210,M
11474,13819,W
11475,2535,W
11476,5708,M
11477,13820,M
11478,13821,W
11479,13822,M
11480,614,M
11481,3822,M
11482,1050,M
11483,13823,M
11484,13824,M
11485,13825,M
11486,6286,M
11487,13826,W
11488,5953,M
11489,5401,M
11490,2170,M
11491,2277,W
11492,7430,M
11493,13827,M
11494,771,W
11495,6999,M
11496,5480,W
11497,5894,M
11498,431,M
11499,13828,M
11500,13829,M
11501,13830,W
11502,13831,M
11503,7093,M
11504,13832,W
11505,1085,W
11506,13833,W
11507,5170,W
11508,216,M
11509,13834,M
11510,13835,M
11511,5922,M
11512,7053,W
11513,13836,M
11514,6792,M
11515,2091,M
11516,2435,M
11517,13837,W
11518,7263,M
11519,13838,W
11520,13839,M
11521,6367,M
11522,13840,M
11523,13841,M
11524,4370,M
11525,13842,M
11526,13843,M
11527,13844,W
11528,13845,M
11529,13846,W
11530,4362,W
11531,13847,M
11532,5059,M
11533,5836,M
11534,13848,M
11535,7003,M
11536,6210,M
11537,5562,M
11538,13849,M
11539,5673,W
11540,6794,W
11541,13850,W
11542,184,M
11543,13851,W
11544,6746,W
11545,3924,W
11546,5985,M
11547,13852,M
11548,13853,W
11549,170,M
11550,13854,W
11551,3411,W
11552,13855,M
11553,13856,M
11554,13857,M
11555,2800,W
11556,5190,W
11557,13858,M
11558,13859,W
11559,13860,M
11560,13861,M
11561,13862,W
11562,13863,W
11563,13864,M
11564,13865,W
11565,4297,M
11566,13866,W
11567,6254,W
11568,250,M
11569,13867,W
11570,5380,W
11571,5955,M
11572,13868,W
11573,13869,M
11574,5377,M
11575,5073,W
11576,13870,W
11577,2686,W
11578,13871,M
11579,13872,W
11580,13873,W
11581,996,W
11582,13874,M
11583,13875,M
11584,218,M
11585,13876,W
11586,13877,W
11587,41,W
11588,13878,M
11589,13879,W
11590,13880,M
11591,7374,M
11592,13881,W
11593,3342,W
11594,13882,M
11595,13883,M
11596,13884,W
11597,905,W
11598,13885,W
11599,4191,W
11600,13886,W
11601,13887,W
11602,13888,W
11603,5339,M
11604,13889,M
11605,2458,W
11606,13890,M
11607,1528,W
11608,3089,M
11609,5823,W
11610,13891,M
11611,1105,M
11612,13892,M
11613,13893,M
11614,2880,W
11615,13894,M
11616,1900,M
11617,2655,M
11618,6505,M
11619,13895,W
11620,13896,W
11621,13897,W
11622,13898,M
11623,6279,M
11624,13899,W
11625,13900,W
11626,13901,M
11627,13902,M
11628,13903,M
11629,13904,W
11630,7257,M
11631,13905,M
11632,13906,W
11633,13907,W
11634,5991,M
11635,13908,M
11636,2728,W
11637,1853,M
11638,13909,M
11639,4820,M
11640,7523,M
11641,13910,W
11642,13911,M
11643,13912,M
11644,13913,M
11645,1024,W
11646,4678,W
11647,2309,W
11648,13914,W
11649,13915,W
11650,13916,M
11651,5669,M
11652,2993,M
11653,6634,M
11654,13917,M
11655,5958,M
11656,13918,W
11657,24,W
11658,13919,W
11659,13920,W
11660,13921,M
11661,13922,M
11662,1800,M
11663,13923,W
11664,13924,W
11665,7533,M
11666,5519,W
11667,5180,M
11668,4881,W
11669,6963,M
11670,1255,M
11671,13925,M
11672,13926,M
11673,13927,M
11674,6645,W
11675,5925,M
11676,2635,M
11677,13928,M
11678,6155,W
11679,5761,M
11680,13929,M
11681,2784,M
11682,13930,W
11683,13931,M
11684,13932,M
11685,5579,M
11686,5241,M
11687,5549,M
11688,13933,M
11689,13934,W
11690,13935,M
11691,5755,W
11692,2697,M
11693,635,M
11694,1940,W
11695,13936,W
11696,6037,M
11697,13937,W
11698,13938,M
11699,13939,M
11700,1659,M
11701,3103,M
11702,7312,W
11703,13940,W
11704,13941,W
11705,564,M
11706,13942,M
11707,13943,M
11708,2026,M
11709,13944,M
11710,2451,M
11711,4614,W
11712,13945,M
11713,6705,M
11714,13946,M
11715,4450,M
11716,3560,M
11717,13947,W
11718,5503,W
11719,13948,M
11720,13949,M
11721,13950,M
11722,13951,W
11723,6492,W
11724,13952,W
11725,13953,M
11726,13954,M
11727,13955,W
11728,13956,W
11729,13957,W
11730,13958,M
11731,5968,M
11732,13959,M
11733,13960,W
11734,13961,W
11735,2293,M
11736,13962,M
11737,4724,M
11738,3577,M
11739,6791,M
11740,3956,M
11741,1518,W
11742,13963,W
11743,13964,W
11744,13965,W
11745,2948,W
11746,13966,M
11747,1937,M
11748,13967,M
11749,13968,W
11750,2866,W
11751,4639,M
11752,6745,W
11753,1787,M
11754,13969,M
11755,13970,M
11756,13971,M
11757,13972,W
11758,4458,M
11759,13973,W
11760,13974,W
11761,13975,M
11762,13976,W
11763,3343,W
11764,13977,W
11765,1001,M
11766,13978,W
11767,13979,W
11768,3270,W
11769,13980,W
11770,5627,W
11771,2911,W
11772,13981,M
11773,13982,W
11774,13983,W
11775,13984,M
11776,516,M
11777,375,W
11778,1075,M
11779,13985,M
11780,3608,M
11781,13986,W
11782,4759,M
11783,620,W
11784,5642,M
11785,13987,W
11786,13988,W
11787,13989,M
11788,13990,M
11789,13991,M
11790,13992,M
11791,13993,M
11792,13994,M
11793,13995,W
11794,13996,W
11795,645,M
11796,13997,M
11797,246,W
11798,13998,M
11799,1159,M
11800,13999,W
11801,14000,M
11802,14001,W
11803,14002,W
11804,14003,M
11805,14004,M
11806,14005,M
11807,3361,M
11808,1292,W
11809,14006,M
11810,4151,M
11811,5258,M
11812,4104,M
11813,14007,M
11814,14008,M
11815,14009,M
11816,14010,M
11817,4010,M
11818,14011,M
11819,314,W
11820,4991,M
11821,4583,M
11822,4799,M
11823,14012,M
11824,14013,W
11825,1428,W
11826,14014,W
11827,14015,M
11828,270,M
11829,14016,W
11830,1733,M
11831,14017,M
11832,14018,M
11833,14019,M
11834,14020,W
11835,3661,M
11836,6081,M
11837,14021,W
11838,14022,W
11839,14023,M
11840,462,M
11841,14024,W
11842,14025,M
11843,1262,M
11844,6348,W
11845,14026,W
11846,14027,W
11847,14028,W
11848,14029,W
11849,14030,M
11850,14031,W
11851,3044,W
11852,14032,M
11853,14033,W
11854,7350,M
11855,6004,M
11856,14034,M
11857,5473,W
11858,4407,M
11859,14035,W
11860,14036,M
11861,14037,M
11862,14038,M
11863,14039,W
11864,14040,W
11865,14041,M
11866,14042,M
11867,3800,W
11868,2561,W
11869,3941,W
11870,14043,M
11871,1541,M
11872,14044,M
11873,14045,W
11874,14046,M
11875,5002,W
11876,14047,M
11877,3933,M
11878,14048,M
11879,14049,W
11880,14050,W
11881,14051,W
11882,4908,W
11883,862,W
11884,1998,M
11885,14052,M
11886,14053,M
11887,7262,W
11888,1745,W
11889,4740,M
11890,4045,M
11891,14054,M
11892,14055,M
11893,14056,W
11894,112,W
11895,2459,M
11896,5532,M
11897,14057,W
11898,793,M
11899,14058,M
11900,115,W
11901,3130,W
11902,14059,M
11903,14060,M
11904,14061,W
11905,3969,M
11906,14062,M
11907,14063,W
11908,14064,M
11909,14065,W
11910,1337,W
11911,14066,W
11912,3516,M
11913,14067,M
11914,6511,W
11915,1539,M
11916,388,M
11917,3527,W
11918,1782,W
11919,14068,W
11920,5375,W
11921,6518,W
11922,4317,W
11923,4195,M
11924,14069,M
11925,362,M
11926,14070,W
11927,4212,W
11928,14071,M
11929,5070,W
11930,4089,M
11931,14072,W
11932,1649,M
11933,5781,M
11934,2669,M
11935,14073,W
11936,2526,M
11937,7140,M
11938,5054,W
11939,14074,M
11940,14075,M
11941,3990,M
11942,3279,W
11943,1263,M
11944,1160,M
11945,14076,W
11946,14077,W
11947,14078,M
11948,6695,W
11949,14079,M
11950,14080,M
11951,14081,W
11952,4615,W
11953,14082,W
11954,7421,M
11955,4353,W
11956,4755,M
11957,14083,M
11958,14084,W
11959,14085,M
11960,4472,M
11961,3760,M
11962,6266,M
11963,14086,M
11964,14087,M
11965,14088,W
11966,14089,W
11967,3344,M
11968,2238,W
11969,14090,M
11970,14091,M
11971,6801,M
11972,14092,M
11973,14093,M
11974,14094,M
11975,14095,W
11976,14096,M
11977,3229,M
11978,14097,W
11979,5856,W
11980,5611,M
11981,5672,M
11982,1179,W
11983,14098,M
11984,14099,W
11985,1208,M
11986,14100,W
11987,6496,M
11988,2054,M
11989,2042,W
11990,14101,M
11991,1158,M
11992,14102,W
11993,3140,W
11994,14103,W
11995,14104,M
11996,4088,W
11997,2161,M
11998,6889,M
11999,4542,W
12000,14105,W
12001,14106,W
12002,14107,W
12003,14108,W
12004,3727,W
12005,1628,W
12006,4624,W
12007,14109,W
12008,14110,M
12009,632,M
12010,14111,W
12011,6576,M
12012,14112,W
12013,6078,M
12014,14113,M
12015,4842,W
12016,14114,M
12017,14115,W
12018,14116,M
12019,4354,M
12020,14117,W
12021,5398,W
12022,2440,W
12023,575,M
12024,4066,M
12025,6014,M
12026,14118,W
12027,14119,W
12028,2534,M
12029,14120,M
12030,5703,M
12031,14121,W
12032,14122,W
12033,277,M
12034,14123,W
12035,3997,W
12036,3227,M
12037,14124,M
12038,4503,M
12039,7150,W
12040,14125,M
12041,4420,W
12042,2384,M
12043,14126,M
12044,14127,M
12045,2572,M
12046,14128,M
12047,14129,M
12048,14130,M
12049,14131,M
12050,656,W
12051,14132,M
12052,2809,M
12053,4932,W
12054,14133,M
12055,14134,M
12056,14135,M
12057,14136,M
12058,2250,M
12059,14137,M
12060,14138,W
12061,14139,W
12062,14140,M
12063,14141,W
12064,14142,M
12065,14143,W
12066,14144,M
12067,14145,M
12068,5678,M
12069,14146,M
12070,2588,M
12071,1165,M
12072,14147,M
12073,6256,M
12074,3814,W
12075,1723,M
12076,14148,W
12077,2455,W
12078,4921,M
12079,1202,W
12080,4455,M
12081,14149,M
12082,14150,M
12083,5433,W
12084,14151,W
12085,14152,M
12086,14153,W
12087,3430,W
12088,4486,W
12089,628,W
12090,6134,M
12091,5576,W
12092,6167,W
12093,14154,M
12094,6660,W
12095,3945,M
12096,14155,W
12097,2851,W
12098,6548,M
12099,14156,M
12100,14157,M
12101,14158,M
12102,14159,W
12103,14160,W
12104,14161,W
12105,4286,W
12106,14162,M
12107,5849,M
12108,4972,W
12109,14163,W
12110,14164,M
12111,14165,W
12112,14166,W
12113,14167,M
12114,14168,M
12115,14169,W
12116,14170,M
12117,6728,M
12118,3077,W
12119,5548,M
12120,5730,W
12121,14171,W
12122,4619,W
12123,14172,W
12124,14173,M
12125,14174,M
12126,14175,M
12127,684,W
12128,14176,W
12129,5114,M
12130,14177,W
12131,14178,W
12132,14179,M
12133,14180,W
12134,3063,M
12135,1393,M
12136,6375,M
12137,5914,M
12138,14181,M
12139,14182,M
12140,14183,M
12141,4916,M
12142,14184,W
12143,3336,M
12144,14185,W
12145,14186,W
12146,2852,M
12147,4005,M
12148,14187,M
12149,14188,M
12150,14189,W
12151,4984,M
12152,14190,M
12153,14191,M
12154,282,M
12155,14192,W
12156,901,W
12157,14193,W
12158,14194,W
12159,5417,M
12160,383,M
12161,14195,W
12162,5883,W
12163,1523,M
12164,14196,M
12165,14197,W
12166,582,W
12167,14198,M
12168,1672,M
12169,14199,W
12170,14200,M
12171,7329,W
12172,4716,M
12173,14201,M
12174,595,W
12175,2050,W
12176,14202,W
12177,14203,M
12178,6766,M
12179,509,W
12180,14204,W
12181,14205,W
12182,2051,M
12183,14206,M
12184,4942,M
12185,14207,M
12186,3403,M
12187,4036,W
12188,14208,M
12189,14209,M
12190,14210,M
12191,14211,M
12192,6124,M
12193,14212,W
12194,1835,M
12195,14213,M
12196,14214,M
12197,5799,M
12198,14215,M
12199,14216,W
12200,6714,W
12201,4260,M
12202,14217,W
12203,14218,W
12204,989,M
12205,14219,W
12206,14220,M
12207,5980,M
12208,6690,M
12209,14221,M
12210,14222,W
12211,14223,M
12212,2651,W
12213,1714,M
12214,14224,W
12215,14225,W
12216,4074,M
12217,2891,W
12218,4751,M
12219,238,W
12220,6,M
12221,2915,M
12222,6523,M
12223,14226,M
12224,14227,W
12225,14228,W
12226,14229,W
12227,5936,W
12228,14230,W
12229,14231,W
12230,14232,W
12231,2771,W
12232,2269,W
12233,14233,M
12234,14234,M
12235,14235,W
12236,14236,W
12237,1842,W
12238,14237,M
12239,5711,M
12240,5737,M
12241,14238,M
12242,2729,M
12243,14239,M
12244,14240,W
12245,14241,M
12246,14242,M
12247,7092,M
12248,670,W
12249,14243,M
12250,14244,M
12251,6672,W
12252,14245,W
12253,1254,W
12254,3056,W
12255,14246,M
12256,14247,W
12257,7436,W
12258,3449,M
12259,3504,M
12260,14248,M
12261,2209,M
12262,14249,M
12263,14250,M
12264,14251,M
12265,14252,M
12266,14253,M
12267,14254,M
12268,14255,W
12269,14256,W
12270,4306,W
12271,2688,W
12272,5514,W
12273,14257,M
12274,1446,W
12275,14258,M
12276,14259,M
12277,14260,W
12278,14261,M
12279,5807,M
12280,4720,M
12281,14262,M
12282,14263,M
12283,14264,M
12284,14265,W
12285,14266,M
12286,6009,M
12287,730,M
12288,14267,W
12289,14268,W
12290,6208,M
12291,471,W
12292,14269,M
12293,5275,M
12294,14270,M
12295,14271,W
12296,14272,M
12297,1174,M
12298,518,W
12299,14273,M
12300,5474,M
12301,567,M
12302,14274,M
12303,14275,W
12304,325,M
12305,14276,W
12306,4851,M
12307,14277,W
12308,1826,M
12309,14278,W
12310,5328,M
12311,14279,M
12312,239,M
12313,1989,M
12314,5291,W
12315,1081,M
12316,14280,M
12317,7373,M
12318,14281,M
12319,14282,W
12320,14283,W
12321,7151,M
12322,14284,W
12323,14285,M
12324,498,M
12325,14286,M
12326,14287,M
12327,6968,W
12328,5754,M
12329,14288,M
12330,14289,W
12331,907,W
12332,866,W
12333,14290,W
12334,14291,W
12335,7414,M
12336,14292,W
12337,3069,W
12338,1476,M
12339,14293,W
12340,7521,M
12341,14294,M
12342,7031,M
12343,1598,M
12344,14295,M
12345,14296,W
12346,4496,M
12347,14297,M
12348,14298,M
12349,4955,M
12350,14299,W
12351,14300,W
12352,14301,W
12353,14302,W
12354,4966,M
12355,14303,W
12356,14304,W
12357,14305,W
12358,7410,M
12359,139,M
12360,7082,W
12361,14306,M
12362,14307,M
12363,14308,M
12364,14309,W
12365,4514,M
12366,14310,W
12367,14311,M
12368,3845,M
12369,2705,W
12370,1561,M
12371,1211,W
12372,945,W
12373,4657,W
12374,6901,M
12375,14312,M
12376,7137,M
12377,14313,W
12378,3458,M
12379,14314,W
12380,6843,W
12381,4108,W
12382,14315,M
12383,14316,W
12384,5535,W
12385,311,M
12386,562,M
12387,14317,W
12388,6361,M
12389,3506,M
12390,14318,W
12391,14319,W
12392,14320,W
12393,3121,M
12394,14321,W
12395,14322,M
12396,14323,M
12397,409,M
12398,14324,W
12399,6448,M
12400,14325,W
12401,6586,W
12402,935,W
12403,4817,W
12404,14326,W
12405,14327,M
12406,14328,M
12407,14329,W
12408,278,M
12409,14330,W
12410,1533,W
12411,14331,W
12412,14332,M
12413,103,W
12414,14333,M
12415,3960,M
12416,14334,W
12417,14335,W
12418,7449,W
12419,5211,W
12420,764,M
12421,413,M
12422,14336,W
12423,3078,M
12424,4281,W
12425,14337,W
12426,188,W
12427,14338,W
12428,14339,M
12429,3352,M
12430,4794,M
12431,3741,W
12432,4887,M
12433,2608,W
12434,14340,M
12435,14341,M
12436,14342,M
12437,6435,M
12438,6024,M
12439,14343,W
12440,14344,M
12441,14345,M
12442,14346,M
12443,14347,M
12444,297,W
12445,14348,M
12446,14349,M
12447,14350,M
12448,6035,M
12449,14351,M
12450,14352,M
12451,14353,M
12452,5106,M
12453,14354,M
12454,14355,W
12455,4392,W
12456,14356,W
12457,14357,M
12458,14358,M
12459,6967,W
12460,14359,W
12461,14360,M
12462,1814,M
12463,4987,W
12464,14361,W
12465,14362,M
12466,14363,M
12467,560,M
12468,14364,M
12469,14365,M
12470,14366,M
12471,14367,M
12472,14368,M
12473,14369,M
12474,6528,M
12475,354,M
12476,14370,M
12477,1565,M
12478,14371,M
12479,14372,W
